Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
DGLY US Equity,DIGITAL ALLY INC/NV,26019012,0.3298,-46.768,6.7894,-5257775,2948778,-520681
DLOC US Equity,DIGITAL LOCATIONS INC, , , , , , , 
APPS US Equity,DIGITAL TURBINE INC,115773000,9.1783,-41.249,0.6622,-29708000,8951000,-721000
DGIV US Equity,DIGITCOM INTERACTIVE VIDEO, , , , , , , 
DIGI US Equity,DIGITILITI INC, , , , , , , 
DIL NZ Equity,DILIGENT CORP,112274000,0.1514,8.1988,1.7622,13589000,12373000,-6344000
DIOD US Equity,DIODES INC,1213192960,7.7293,3.8071,3.5342,68941000,53215000,-115679000
DMHI US Equity,DMH INTERNATIONAL INC, , , , , , , 
DTVI US Equity,DOT VN INC, , , , , , , 
DVAR US Equity,DOVARRI INC, , , , , , , 
DROR US Equity,DROR ORTHO-DESIGN INC, , , , , , , 
DSPG US Equity,DSP GROUP INC,183380992,0,2.3849,2.6936,806000,35835000,-1942000
DTSI US Equity,DTS INC,280291008,8.9193,0.9051,3.3675,6685000,38759000,-2862000
DUOT US Equity,DUOS TECHNOLOGIES GROUP INC,1848653,68.3809,-488.0256,0.251, , , 
DYSL US Equity,DYNASIL CORP OF AMERICA,24516000,20.8395,-0.9196,1.2383,134000,1715000,-1310000
DYTM US Equity,DYNATEM INC,1811797,0, ,2.2794, , , 
DVOXQ US Equity,DYNAVOX INC-CLASS A,34941000,44.2975,-12.6073,0.731,-8676000,6761000,-418000
DYNE US Equity,DYNTEK INC,33439998,45.8882,-35.8989,1.3313,4101000,0,-218000
DZSIQ US Equity,DZS INC,59358000,8.5498,-7.0042,2.3692,-4398000,16364000,-1198000
EDIG US Equity,E DIGITAL CORP,1560102,0,-32.1668,6.1081,-789855,381683,-25157
EBYH US Equity,E-BUY HOME INC, , , , , , , 
EDTA US Equity,E-DATA CORPORATION, , , , , , , 
EMNC US Equity,E-MONEE.COM INC, , , , , , , 
ESYG US Equity,E-SYNERGIES INC,19345100,42.1972, ,0.4202, , , 
EGLA US Equity,EAGLE TELEPHONICS INC, , , , , , , 
EATR US Equity,EASTERN ASTERIA INC,338187,413.1371, ,0.2265, , , 
EBIXQ US Equity,EBIX INC,648478976,28.8541,12.2265,1.8768,83958000,29303000,-13068000
ESSI US Equity,ECO SCIENCE SOLUTIONS INC, , , , , , , 
ECGS US Equity,ECO-GROWTH STRATEGIES INC, , , , , , , 
ECUI US Equity,ECUITY INC,1306810,371.133, ,0.0172, , , 
EGIL US Equity,EDGETECH INTERNATIONAL INC, , , , , , , 
EGIOQ US Equity,EDGIO INC,227939008,0,-10.3914,3.9184,-27826000,27352000,-25351000
EFOT US Equity,EFOTOXPRESS INC, , , , , , , 
EGAN US Equity,EGAIN CORP,44461000,51.4248,-28.7621,0.9649,-12625000,16201000,-739000
ELCO US Equity,ELCOM INTERNATIONAL INC,3054000,64.0144,-79.5003,0.5293,-2829000,423000,-129000.0005
ETCIA US Equity,ELECTR TELE-COMMUNCTN,487542, , ,0.4207,-73543,241222, 
ESIO US Equity,ELECTRO SCIENTIFIC INDS INC,225158000,0,-16.1858,3.3954,-34304000,34525000,-5194000
EOSC US Equity,ELECTRO-OPTICAL SYSTEMS CORP, , , , , , , 
ELST US Equity,ELECTRONIC SYSTEMS TECHNOLOG,2750538,0,-9.7909,44.888,-344129,300666,-24280
ETSM US Equity,ELECTRONIC TRANSMISSION CORP, , , , , , , 
EFII US Equity,ELECTRONICS FOR IMAGING,1460750976,20.0935,2.5368,3.5174,54484000,138082000,-16108000
EVAI US Equity,ELVA INTERNATIONAL INC,733054,0,-14.9347,0.3653,-199288,0,-4891
EMQU US Equity,EM QUANTUM TECHNOLOGIES INC, , , , , , , 
EMAN US Equity,EMAGIN CORPORATION,24860000,0, ,3.0134,-3521000,3829000,-1462000
EMBA US Equity,EMAMBA INTERNATIONAL CORP, , , , , , , 
2258717D US Equity,EMC CORP/MA,45345001472,16.4164,5.2361,1.1158,3319000000,3124000000,-957000000
EMKR US Equity,EMCORE CORP,160907008,0,35.8269,6.4026,-4522000,9119000,-2799000
MSN US Equity,EMERSON RADIO CORP,62313000,0,0.9795,14.7309,3186000,0,-10000
EMON US Equity,EMONECO INC, , , , , , , 
2231429D US Equity,EMTEC INC,60634000,46.0303,-16.989,0.7974,-89000, ,-668000
ENTS US Equity,ENABLETS INC,3471,34459.7266,-9808.5391,0,-3069780, ,0
EDXC US Equity,ENDEXX CORP,119300,191.1148, ,0.0267, , , 
EGL US Equity,ENGILITY HOLDINGS INC,2588613120,44.3874,0.3149,1.4232,85982000,0,-15271000
ELLG US Equity,ENGLISH LANGUAGE LEARNING AN,2899000,3.7599,-7.138,2.1557,-303009, ,-21000.0003
ENHT US Equity,ENHERENT CORP,4575088,73.8784,-22.1934,0.2675,143896, ,-80642
EBWK US Equity,ENIGMA-BULWARK LTD, , , , , , , 
ENTG US Equity,ENTEGRIS INC,1678448000,39.7468,4.1475,3.4642,118767000,105196000,-69416000
ECNI US Equity,ENTERCONNECT INC, , , , , , , 
EINF US Equity,ENTERPRISE INFORMATICS INC,2514000,30.5489,36.3537,0.2766,1278000,1327000,-89000
ETER US Equity,ENTERRA CORP,85,0, ,0.0019, , , 
ENV US Equity,ENVESTNET INC,497656992,29.9156,3.0673,3.711,28539000, ,-7780000
EXNT US Equity,ENXNET INC,115695,981.115,-168.996,0.0642,-107249,0,0
EPAZ US Equity,EPAZZ INC, , , , , , , 
EPXY US Equity,EPOXY INC, , , , , , , 
ERFB US Equity,ERF WIRELESS INC, , , , , , , 
ERMS US Equity,EROOM SYSTEM TECHNOLOGIES,2631800,0,2.3259,31.2397,-72565,46495,0
ESCH LN Equity,ESCHER GROUP HOLDINGS PLC,54799000,18.6098,-0.9822,1.3473,1281000,4493000,-169000
ESPN US Equity,ESPION INTERNATIONAL INC, , , , , , , 
2222213D US Equity,EV CHARGING USA INC, , , , , , , 
ESCC US Equity,EVANS & SUTHERLAND COMPUTER,26116000,8.4469,-8.5497,1.536,-1722000,2281000,-177000
EVTI US Equity,EVENTURE INTERACTIVE INC, , , , , , , 
EVH US Equity,EVOLENT HEALTH INC - A,1056180992,0, ,2.7407, , , 
EWRC US Equity,EWORLD COS INC, , , , , , , 
EXA US Equity,EXA CORP,52323000,11.8629,-9.6479,1.3413,-2939000,24106000,-1655000
EXAR US Equity,EXAR CORP,268759008,2.9707,-5.4569,2.8539,-16471000,35545000,-3836000
XELA US Equity,EXELA TECHNOLOGIES INC,351268832,0, ,10.3284, , , 
EXEO US Equity,EXEO ENTERTAINMENT INC,288207,11.7221, ,2.8281, , , 
EXLS US Equity,EXLSERVICE HOLDINGS INC,619937984,11.4181,7.9149,3.3487,56530000, ,-25043000
EXBX US Equity,EXOBOX TECHNOLOGIES CORP,2633,15001.8994,-2197.374,0.0008,-2830155,108367, 
2157768D US Equity,EXONE CO/THE,109430000,2.0177,-25.399,3.1508,-32119000,7382000,-8509000
EXTR US Equity,EXTREME NETWORKS INC,393487008,16.5825,-14.4665,1.0317,-56588000,90368000,-5054000
AXCG US Equity,EYES ON THE GO INC,223865,312.4325,-4906.3735,0.0315,-1447320, ,0
EZEN US Equity,EZENIA! INC,2054000,0,-72.5026,0.4857,-3198000,1254000,-19000
FFIV US Equity,F5 INC,2312290048,0,16.2328,1.5734,552899008,296583000,-60307000
FAKC US Equity,FACEKEY CORP, , , , , , , 
FCS US Equity,FAIRCHILD SEMICONDUCTOR INTE,1590499968,12.4489,-3.0379,3.275,10000000,164500000,-64000000
FALC US Equity,FALCONSTOR SOFTWARE INC,31741378,0,-6.4239,0.9543,-1549118,12693086,-812253
FFZY US Equity,FANSFRENZY CORP, , , , , , , 
FMHS US Equity,FARMHOUSE INC, , , , , , , 
FCGN US Equity,FCG INC, , , , , , , 
FBCE US Equity,FIBERCORE INC, , , , , , , 
FNSR US Equity,FINISAR CORPORATION,1577254016,14.3383,1.2304,4.877,30116000,203278000,-147460000
FNJN US Equity,FINJAN HOLDINGS INC,9938000,0,-96.0845,2.8439,-14711000,206000,-309000
AIFF US Equity,FIREFLY NEUROSCIENCE INC,3717973,0,-2.2056,1.9335,-87173,0,-21988
FIT US Equity,FITBIT INC - A,1262456960,0, ,2.5552,310701000,114133000, 
FIVN US Equity,FIVE9 INC,98870000,47.1609,-28.7138,2.1431,-27125000,22907000,-1236000
FLEX US Equity,FLEX LTD,12660338688,21.0591,4.246,1.2777,639293984, ,-476609992
FLXI US Equity,FLEXIINTERNATIONAL SOFTWARE,2939000,27.05,18.8691,0.7213,496000,1411000,-49000.0005
FLIR US Equity,FLIR SYSTEMS INC,2354802944,15.3762,10.3729,4.2889,299687000,137094000,-70450000
FCGY US Equity,FORECASTAGILITY CORPORATION,1073567,159.2447,-112.5158,0.3157,-2121529,1240000, 
FRXX US Equity,FORECROSS CORPORATION,971747,60.6605,-40.7035,0.3105,-350501,661615,-9082
FORA US Equity,FORIAN INC, , , , , , , 
FRMC US Equity,FORMCAP CORP, , , , , , , 
CSCD US Equity,FORMFACTOR BEAVERTON INC,133227000,0,9.6963,5.1718,15491000,15806000,-5486000
FORM US Equity,FORMFACTOR INC,344212000,0,-0.8058,5.8151,-6705000,45579000,-7775000
FTNT US Equity,FORTINET INC,1707172992,0,1.148,2.0754,21926000,148412000,-34408000
FRLI US Equity,FRELII INC,0, , ,0,-188431, ,0
FEIM US Equity,FREQUENCY ELECTRONICS INC,118821000,5.0496,1.3514,11.8322,1939000,6115000,-2345000
FDBL US Equity,FRIENDABLE INC, , , , , , , 
FSON US Equity,FSONA SYSTEMS CORP,728730,262.9496,-109.7849,0.2316,-1292916,652160,-2939
FTNW US Equity,FTE NETWORKS INC,4107338,148.2803, ,0.2495, , , 
FLNA US Equity,FUELNATION INC,179171,440.9196, ,0.0214, , , 
1806144D US Equity,FUSION NETWORKS HOLDINGS INC,29163218,13.7159,-97.5756,2.5052,-10621757,0,-1201000
FUUN US Equity,FUTURENET INC, , , , , , , 
GAMZ US Equity,GAMZIO MOBILE INC,13291,1230.9984,-465.4265,0.0064, , , 
IT US Equity,GARTNER INC,2091542016,40.1618,8.7562,0.8594,282216000,0,-49037000
GTCH US Equity,GBT TECHNOLOGIES INC,65585,77.0451, ,0.3902, , , 
GOSY US Equity,GECKOSYSTEMS INTERNATIONAL, , , , , , , 
GOCH US Equity,GEEKS ON CALL HOLDINGS INC,1905987,63.0791, ,0.2815, , , 
GEN US Equity,GEN DIGITAL INC,12460000256,13.9647,5.2953,1.2507,883000000,1137000000,-331000000
GNRD US Equity,GENERAL DATACOMM INDUSTRIES,5443000,490.5567,-80.7086,0.054,-1591000,1734000,-12000.0001
GETK US Equity,GENIUS TECHNOLOGIES INC, , , , , , , 
GSPH US Equity,GEOSPATIAL CORP,398415,392.4503, ,0.0415, , , 
GETE US Equity,GEOTEL INC, , , , , , , 
GIMO US Equity,GIGAMON INC,247708992,0,3.082,2.8223,6511000,47322000,-4499000
1556442D US Equity,GIGPEAK INC,66780000,0.0105,-0.3164,7.9013,-74000,12947000,-1806000
GDSI US Equity,GLOBAL DIGITAL SOLUTIONS INC, , , , , , , 
GLBN US Equity,GLOBAL INNOVATION CORP,27395044,45.885,-1.3665,1.2845,1162380, , 
HSHS US Equity,GLOBAL OIL AND GAS RECOVERY, , , , , , , 
GPTX US Equity,GLOBAL PAYMENT TECH INC,5857000,7.5124,-54.8849,1.2757,-4006000, ,-66000.0001
GLPT US Equity,GLOBAL PROFIT TECHNOLOGIES I, , , , , , , 
GUHI US Equity,GLOBAL UNICORN HOLDINGS INC, , , , , , , 
ISDN US Equity,GLOBALNET SYSTEMS LTD, , , , , , , 
GSB US Equity,GLOBALSCAPE INC,42212000,0,11.6452,1.4823,6675000,2270000,-145000
GOPG US Equity,GO-PAGE CORP, , , , , , , 
GGSM US Equity,GOLD AND GEMSTONE MINING INC,1020,13129.9023, ,0.0031, , , 
GMGI US Equity,GOLDEN MATRIX GROUP INC, , , , , , , 
ZWBC US Equity,GOLDKEY CORP, , , , , , , 
GMER US Equity,GOOD GAMING INC,515,3547.3787,-8732.8398,0.0037,-393227,0,0
GPRO US Equity,GOPRO INC-CLASS A,1209281024,0,21.4467,2.9018,269730000,221336000,-36970000
LOGM US Equity,GOTO GROUP INC,367161984,0,3.4555,1.5964,12965000,38838000,-12696000
GRMS US Equity,GREEN ENERGY MANAGEMENT SERV,28442,3960.7974,-276.1164,0.006,-507228, ,0
GSTY US Equity,GREEN ST ENERGY INC,16628742,79.0164,-28.8091,0.0057, , , 
INKW US Equity,GREENE CONCEPTS INC, , , , , , , 
2292265D US Equity,GREENLEAF TECHNOLOGIES CORP, , , , , , , 
GSTN US Equity,GREYSTONE DIGITAL TECHNOLOGY,2000.0001,104250,-1712.4164,0,-2198000,89000,0
GRWC US Equity,GROW CAPITAL INC,1275824,77.4888, ,0.0832, , , 
GSDT US Equity,GSDT FINTECH GROUP INC, , , , , , , 
GVP US Equity,GSE SYSTEMS INC,40221000,0,-17.2769,1.4275,-6039000,0,-375000
GSIT US Equity,GSI TECHNOLOGY INC,103707000,0,-3.5351,8.3236,-4836000,11836000,-352000
GHGH US Equity,GUANHUA CORP, , , , , , , 
GUID US Equity,GUIDANCE SOFTWARE INC,82517000,0.0848,-16.3819,0.8458,-13611000,20773000,-3818000
GWRE US Equity,GUIDEWIRE SOFTWARE INC,786931968,0,1.4818,8.0703,11168000,98802000,-8068000
GTMM US Equity,GUITAMMER CO/THE,489035,351.0242,-229.0705,0.0936, , , 
SORT US Equity,GUNTHER INTERNATIONAL LTD, , , , , , , 
HDIH US Equity,H-D INTERNATIONAL HOLDING GR, , , , , , , 
HAR US Equity,HARMAN INTERNATIONAL,5811081216,18.2534,7.0272,1.3806,485277992,397400000,-195251000
HLIT US Equity,HARMONIC INC,466908000,0,-2.7839,2.5383,-8749000,88709000,-11599000
HAUP US Equity,HAUPPAUGE DIGITAL INC,14784100,0,-29.5074,0.7942,-4193720,2990723, 
HYDN US Equity,HAYDEN HALL INC,1643000,0,-177.7413,0.0739,-4848000,2241000,-47000.0001
EMOR US Equity,HEALIXA INC, , , , , , , 
HGAT US Equity,HEALTHGATE DATA CORP,3298153,0,-20.702,0.7718,-1147317.0078,1916097,-27518
HTSF US Equity,HEARTSOFT INC,1392183,97.9594,-163.5655,0.1258,-2024000, , 
HLIX US Equity,HELIX TECHNOLOGIES INC,4260901,102.5301,-79.7442,0.3529,-3211505,0,-445196
HLOC US Equity,HELO CORP, , , , , , , 
HLPN US Equity,HELPEO INC, , , , , , , 
HPE US Equity,HEWLETT PACKARD ENTERPRISE,81269997568,19.434,3.3634,1.4073,1523000000,2338000000, 
HSTI US Equity,HIGH SIERRA TECHNOLOGIES INC,0, , ,0,-35282,0,0
HPNN US Equity,HOP-ON INC, , , , , , , 
HPTO US Equity,HOPTO INC,3995800,0.4305,-115.6763,0.9233,-4437600,4384900,-10400
HDP US Equity,HORTONWORKS INC,224728992,0,-113.5993,1.5658,-219513000,57739000,-14979000
HITD US Equity,HOUSTON INTERWEB DESIGN INC,31500,257.1429,-333.3541,0.018,-330800, ,-10000
KICK US Equity,HPN HOLDINGS INC,1912000,0,-66.9295,3.6375,-647000, ,-250000.0001
HUBV US Equity,HUBB VENTURES INC, , , , , , , 
HUBS US Equity,HUBSPOT INC,207836992,0.2949,-41.6073,1.7587,-55963000,34927000,-8480000
HMNU US Equity,HUMAN UNITEC INTERNATIONAL, , , , , , , 
HMBL US Equity,HUMBL INC, , , , , , , 
HPTG US Equity,HYDROPHI TECHNOLOGIES GROUP,3444,486.3531,-775.9601,0.1599,-16365, ,0
HYUR US Equity,HYPERSECUR CORPORATION, , , , , , , 
IWMG US Equity,I-WELLNESS MARKETING GROUP I,180344,217.842, ,0.0228, , , 
IBIN US Equity,IBSG INTERNATIONAL INC,45395956,0,10.8389,3.6281,7044736.125, ,-432265
ICFI US Equity,ICF INTERNATIONAL INC,1102055936,30.1396,3.9442,1.471,72803000, ,-14586000
ICOA US Equity,ICOA INC, , , , , , , 
IDSY US Equity,ID SYSTEMS INC, , , , , , , 
IDTK US Equity,ID TECHNOLOGIES CORP, , , , , , , 
INVE US Equity,IDENTIV INC,71009000,25.4306,-31.6818,3.44,-22509000,8293000,-1311000
IEC US Equity,IEC ELECTRONICS CORP,68262000,45.7517,-14.4218,1.7132,-7402000,0,-2734000
IEXA US Equity,IEXALT INC,3466300,40.4552,-134.8465,0.1529,-4364400, , 
IFAN US Equity,IFAN FINANCIAL INC, , , , , , , 
IFSH US Equity,IFS INTERNATIONAL HOLDINGS,4344000,49.2173,-71.665,0.1603, ,1602000, 
IGOI US Equity,IGO INC,8035000,0,-67.9885,136.1017,-12143000,1173000,0
ANAD US Equity,II-VI OPTOELECTRONIC DEVICES,39067000,9.7269,-44.4525,2.6404,-22627000,20239000,-230000
IJJP US Equity,IJJ CORP, , , , , , , 
IMGX US Equity,IMAGE METRICS INC, , , , , , , 
IMTL US Equity,IMAGE PROTECT INC,469862,123.339,-16.2842,0.8975,-93700,368483,0
ISNS US Equity,IMAGE SENSING SYSTEMS INC, , , , , , , 
IMAG US Equity,IMAGEMAX INC,21666000,63.9989,-45.7714,0.4559,-133000,0,-736000.0156
IWSY US Equity,IMAGEWARE SYSTEMS INC,10326000,0,-98.769,2.5288,-7470000,4454000,-90000
IMGI US Equity,IMAGINON INC,327000,211.9266,-404.0222,0.0582,-3848000,999000,-76000.0002
IMJN US Equity,IMERJN INC, , , , , , , 
IMKI US Equity,IMMEDIATEK INC,2337309,4.197,-36.4894,0.2674,-984326,769694,-62757
IMMR US Equity,IMMERSION CORPORATION,108603000,0,2.5736,3.8311,4624000,13708000,-4428000
IMTC US Equity,IMOGO MOBILE TECHNOLOGIES CO, , , , , , , 
IMPV US Equity,IMPERVA INC,361356992,0,-19.9692,3.0217,-53693000,49987000,-5965000
IMPR US Equity,IMPRIVATA INC,111295000,2.0729,-18.767,1.5948,-19414000,29737000,-2255000
IMDC US Equity,IN MEDIA CORP, , , , , , , 
ICNSQ US Equity,INCENTRA SOLUTIONS INC,129819000,0,2.5994,1.2451,5080000,11590000,-1653918
SAAS US Equity,INCONTACT INC,258512000,31.31,-11.6347,3.5283,-20182000,27846000,-12515000
IPUB US Equity,INDIEPUB ENTERTAINMENT INC,1944000,198.714,-80.9143,0.5203,-9321000,357000,-5000
INFN US Equity,INFINERA CORP,1159591040,10.6263,4.9141,3.2256,58813000,165493000,-35468000
INFG US Equity,INFINITE GRAPHICS INC,5268714,41.7796,-7.2843,0.9802,-820069, , 
IMCI US Equity,INFINITE GROUP INC,494101,512.612,-150.016,0.1084,-518730,0,-13857
ALSO US Equity,INFINITY AUGMENTED REALITY I, , , , , , , 
BLOX US Equity,INFOBLOX INC,477280000,0,-4.2255,3.0223,-16881000,68355000,-11757000
INOW US Equity,INFONOW CORPORATION,5526000,0,-28.1085,1.7927,-1735000,776999.9922,-140000
IFXY US Equity,INFRAX SYSTEMS INC, , , , , , , 
IM US Equity,INGRAM MICRO INC-CL A,11461748736,10.6828,1.6758,1.6066,420181000,0,-135304000
INWK US Equity,INNERWORKINGS INC,660668672,19.3785,7.1547,1.6114,56682877, ,-15336188
MPEG US Equity,INNOVACOM INC, , , , , , , 
INVC US Equity,INNOVATIVE CARD TECHNOLOGIES,364107,1419.3171,213.3242,0.0466,-1462218,197958,0
IIDG US Equity,INNOVATIVE IMPACT DESIGN INC, , , , , , , 
2318624D US Equity,INOVALON HOLDINGS INC - A,1113379968,25.6301,8.8786,9.6909,114384000,22952000,-24172000
IPHI US Equity,INPHI CORP,288707008,0,-11.6384,5.4169,-25242000,103684000,-20382000
INRD US Equity,INRAD OPTICS INC,7336483,42.1321,-7.4107,3.8717,-17572,0,-54261
INSG US Equity,INSEEGO CORP,198024000,40.5759,-29.0921,1.7864,-28812000,38285000,-1236000
MIFI US Equity,INSEEGO WIRELESS INC,296628992,0.1551,15.8772,4.1696,53447000,37558000,-16204000
NSIT US Equity,INSIGHT ENTERPRISES INC,1716595968,5.0443,4.5524,1.6091,131138000, ,-12804000
ITCC US Equity,INSPRO TECHNOLOGIES CORP,9689494,5.1598,-75.317,0.8859,-7141305,0,-171162
ISTC US Equity,INSTRUCTIVISION INC, , , , , , , 
1IN GR Equity,INSTRUCTURE INC,64204000,0.0249, ,0.7655,-57666000,26547000, 
IBSS US Equity,INTEGRATED BUSINESS SYSTEMS,483733,1027.9384,-200.9557,0.0692,-1021733,428319,-23287
IGPK US Equity,INTEGRATED CANNABIS SOLUTION, , , , , , , 
2314485D US Equity,INTEGRATED DATA CORP,22485000,13.3422, ,22.3371, , , 
IFCR US Equity,INTEGRATED FREIGHT CORP,8791942,193.7897,-172.7119,0.2304,-3578755,0,-1613368
IISX US Equity,INTEGRATED INFORMATION SYS,8402000,69.6977,-56.3669,0.3047,-5778000, , 
ISVG US Equity,INTEGRATED SERVICES GROUP IN, , , , , , , 
INTC US Equity,INTEL CORP,98551996416,21.4993,12.1247,2.4009,14156000256,11999000320,-7141000064
IDN US Equity,INTELLICHECK INC,19903068,0,-45.8587,4.859,-9886545,2364687,-128862
4971 TT Equity,INTELLIEPI INC,1613730944,1.9477,9.8086,5.7132,200886000,24566000, 
IHSI US Equity,INTELLIGENT HIGHWAY SOLUTION,209046,439.2445, ,0.0473, , , 
ILIV US Equity,INTELLIGENT LIVING INC,3050059,107.7462,144.2654,0.0506,-4170202,0,-291361
ITLI US Equity,INTELLIGENTIAS INC,7513515,43.9209,-61.1017,0.26,-10019079, ,-277968
INLX US Equity,INTELLINETICS INC, , , , , , , 
ICPC US Equity,INTER-CON/PC INC, , , , , , , 
ITVI US Equity,INTERACT-TV INC, , , , , , , 
ININ US Equity,INTERACTIVE INTELLIGENCE GRO,473148000,24.6151,-11.6195,1.9279,-12704000,65316000,-14470000
ICCO US Equity,INTERCARE DX INC, , , , , , , 
IDCC US Equity,INTERDIGITAL INC,1448691968,33.196,7.2814,2.6717,180497000,70375000,-5734000
LINK US Equity,INTERLINK ELECTRONICS INC,4137000,0,3.3232,5.8597,-73000,968000,-40000
IMI US Equity,INTERMOLECULAR INC,71632000,0,-26.8587,4.147,-24094000,27211000, 
ICRD US Equity,INTERNATIONAL CARD ESTABLISH,1349678,16.0898,-12.9787,0.2475,-320679,0,-44629
INPHQ US Equity,INTERPHASE CORP,7033000,0,-54.7067,2.0849,-5532000,2499000,-21000
ISPD US Equity,INTERSPEED INC,12891000,0,-105.4448,1.3131,-20992000,12742000,-1657000
ITEC US Equity,INTERTECH SOLUTIONS INC, , , , , , , 
ITWR US Equity,INTERWORLD CORP,22040000,0,-158.8497,1.1207,-60357000,25616000,-2579999.9688
INTT US Equity,INTEST CORP,40973000,0,7.024,7.2967,3905000,3838000,-840000
IAUS US Equity,INTL AUTOMATED SYSTEMS,1028327,8.4036,-109.602,0.0018,-1155746,415407,-1248
IDIG US Equity,INTL DIGITAL HOLDING INC, , , , , , , 
IL US Equity,INTRALINKS HOLDINGS INC,468320992,16.7093,-7.3951,1.3443,-23154000,25461000,-31965000
IORG US Equity,INTREORG SYSTEMS INC, , , , , , , 
INTZ US Equity,INTRUSION INC,2286000,14.8294,-33.0813,0.4884,-773000,2141000,-118000
INTU US Equity,INTUIT INC,3832999936,22.1758,9.424,0.7562,649000000,845000000,-276000000
2513109D US Equity,INVENSENSE INC,632339008,23.2102,1.7557,5.0641,16282000,94868000,-13649000
INVB US Equity,INVENTABIOTECH INC, , , , , , , 
INVT US Equity,INVENTERGY GLOBAL INC,36753712,22.2035,-68.0801,0.2541,-6531530, ,0
IPAS US Equity,IPASS INC,42143000,0,-33.567,2.3037,-16881000,10754000,-848000
IPGP US Equity,IPG PHOTONICS CORP,1408205952,1.4497,18.3437,7.2427,338198000,59375000,-66637000
IRNC US Equity,IRONCLAD ENCRYPTION CORP, , , , , , , 
ISYI US Equity,ISI TECHNOLOGY CORP, , , , , , , 
ISGN US Equity,ISIGN SOLUTIONS INC,1361000,18.3688,-223.3442,0.3623,-3771000,1849000,-14000
IXYS US Equity,IXYS CORPORATION,387992992,13.9129,5.2752,3.0223,27878000,27956000,-6854000
IZNN US Equity,IZON NETWORK INC, , , , , , , 
JBL US Equity,JABIL INC,10221152256,21.1988,3.6011,1.0938,625159016,29932000,-1017567008
SQI US Equity,JAGGAER LLC,264419008,0,0.2737,2.2449,1371000,27659000,-2474000
JGPK US Equity,JAGGED PEAK INC,21845300,19.2284,6.8417,0.9776,2347200,0,-398700
JCDS US Equity,JC DATA SOLUTIONS INC, , , , , , , 
2299928D US Equity,JIVE SOFTWARE INC,236179008,1.7783,-15.5393,1.178,-38411000,53516000,-6205000
2445545D US Equity,JUNIPER GROUP INC,772760,617.7798,-1789.4341,0.0065,-1909947, ,-49660
JNPR US Equity,JUNIPER NETWORKS INC,8505900032,22.9088,-3.6924,1.6705,-68900000,980800000,-206900000
IDGR US Equity,JZZ TECHNOLOGIES INC, , , , , , , 
KBR US Equity,KBR INC,3651000064,1.8077,-23.9017,1.2942,-604000000,0,-15000000
KTCC US Equity,KEY TRONIC CORP,244300000,17.2456,2.871,1.9519,10138000,6004000,-10072000
KEYW US Equity,KEYW HOLDING CORP/THE,472759008,27.1132,-10.7666,2.6427,-21788000, ,-15753000
KIWB US Equity,KIWIBOX.COM INC,219055,5693.6519,-2874.197,0.006,-1149496,0,-3166
KLAC US Equity,KLA CORP,4571322880,68.9307,8.0791,4.0158,712981008,506922000,-39687000
KLGG US Equity,KLEGG ELECTRONICS INC, , , , , , , 
KGTO US Equity,KOGETO INC,830400,6.0212,-506.5432,0.5262,-1941733, ,-36278
KOPN US Equity,KOPIN CORP,114876504,0,-10.7902,9.0195,-23436199,19432891,-993299
KOSS US Equity,KOSS CORP,21750356,1.8391,2.1366,4.1087,504684,0,-192710
LBWR US Equity,LABWIRE INC, , , , , , , 
LRCX US Equity,LAM RESEARCH CORP,9594431488,26.5641,9.1853,2.8555,955168992,870516992,-205848000
LTRX US Equity,LANTRONIX INC,28822000,2.9075,-9.5283,1.7745,-2775000,6850000,-411000
LSCC US Equity,LATTICE SEMICONDUCTOR CORP,831547008,40.7077,-14.75,2.7186,-66045000,127298000,-14978000
LDIS US Equity,LEADIS TECHNOLOGY INC,38628000,0,-40.2342,13.9547,-30101000,15016000, 
1921171D US Equity,LEADVENTURE INC,49558000,21.0218,2.958,0.732,2839000,4582000,-838000
LCRE US Equity,LECERE CORP, , , , , , , 
LDOS US Equity,LEIDOS HOLDINGS INC,3302000128,34.676,4.3089,1.6593, , , 
LVLV US Equity,LEVEL VISION ELECTRONICS LTD,4693000,24.8668,-76.7296,1.1796,-3099999.9688, ,-287000.0078
LXK US Equity,LEXMARK INTERNATIONAL INC-A,3983099904,27.5363,-1.39,0.9796,-20200000,352100000,-114400000
LBTE US Equity,LIBERATE TECHNOLOGIES,59436000,0,59.3088,3.0447,-25603000, ,-513000.0005
LTCP US Equity,LIFE'S TIME CAPSULE SERVICES,1742529,0,-28.0792,0.3194,-612073,0,-6510
LGTT US Equity,LIGATT SECURITY INTERNATIONA, , , , , , , 
LPTH US Equity,LIGHTPATH TECHNOLOGIES INC-A,13256188,3.3739,6.0007,3.3397,912617,913729,-588182
LGTS US Equity,LIGHTSPACE CORP,435223,272.8213,-165.5875,0.2585,-2129363,1011624,-29338
LLTC US Equity,LINEAR TECHNOLOGY CORP,1896964992,0,28.059,8.6388,658252000,267763000,-45803000
LKPL US Equity,LINK PLUS CORP,126158,301.9444, ,0.0006, , , 
LKMG US Equity,LINKED MEDIA GROUP INC, , , , , , , 
LGIN US Equity,LIONSGATE INS,2250682,0, ,4.942, , , 
