Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
DAIO US Equity,DATA I/O CORP,31612000,0.9648,5.5427,5.7642,2183000,5402000,-1104000
DTAS US Equity,DATA STORAGE CONSULTING SERV, , , , , , , 
DTST US Equity,DATA STORAGE CORP,4807252,19.6726,-65.4687,0.1694,-1364872, ,-36246
DATX US Equity,DATA TRANSLATION INC,6486000,0,-14.8475,2.0747,-1070000,2920000,-180000.002
ATDS US Equity,DATA443 RISK MITIGATION INC, , , , , , , 
DTLK US Equity,DATALINK CORP,197588000,0,5.2749,1.5652,16391000,15757000,-932000
DLGI US Equity,DATALOGIC INTERNATIONAL INC,1616746,121.6553,-125.5494,0.5532,-2987417, ,-316779.002
DMCP US Equity,DATAMETRICS CORP,988000,135.2227,-171.1488,0.4039,-1859000, ,0
DTRK US Equity,DATATRAK INTERNATIONAL INC,3621197,0,-17.0822,0.6217,-784935, , 
DWCH US Equity,DATAWATCH CORP,13134000,0,1.0723,1.8338,68000,2502000,-128000
DDD LN Equity,DDD GROUP PLC,10059549,0,-28.717,4.9269,-1937817.875, ,-128431.0547
DLAD US Equity,DEALERADVANCE INC,57863,18753.3223,-4895.8491,0.0037,-2320281, ,0
2318580D US Equity,DEALERTRACK TECHNOLOGIES INC,582867968,0.076,1.0926,2.215,15043000,13998000,-7992000
DRSV US Equity,DEBT RESOLVE INC,120366,1321.3649,-572.3067,0.0318,-1815458, ,-3631
DECN US Equity,DECISION DIAGNOSTICS CORP,5175531,40.4995,-36.408,1.742,213614,0,0
DPFD US Equity,DEEP FIELD TECHNOLOGIES-CL A,4475924,101.6011,-231.3316,0.1333,-1695713, ,0
LCHL US Equity,DEFI GLOBAL INC,2452706,67.605,-449.8521,0.0172,-4927941, , 
DEGA US Equity,DEGA TECHNOLOGY INC,2000.0001,1300,-294.5736,0.0099,-225000, ,0
DGMA US Equity,DEGAMA SOFTWARE SOLUTIONS IN, , , , , , , 
DEIX US Equity,DEI HOLDINGS INC,329316992,78.5234,-31.1417,2.2641,46046000, ,-3530000
1683997D US Equity,DELL INC,42042998784,19.6489,9.2301,1.3975,4644999936,789000000,-670000000
DLPX US Equity,DELPHAX TECHNOLOGIES INC,23986000,53.9189,-30.0805,2.3598,-3900000,3498000,-111999.9961
PROJ US Equity,DELTEK INC,385296000,43.4313,-4.028,0.7492,-8395000,64575000,-17389000
1667717D US Equity,DEMANDTEC INC,123610000,0,-13.8467,1.2034,-16218000,35011000,-3672000
1978487D US Equity,DEMATCO INC, , , , , , , 
DTRM US Equity,DETERMINE INC,17137000,27.5019,-16.6897,1.8623,-1944000,3315000,-283000
DTTO US Equity,DETTO TECHNOLOGIES INC,536000,73.694,-197.1609,0.2853,-1081000.0078, ,-6000
DLPM US Equity,DEVELOPMENT CAPITAL GROUP IN, , , , , , , 
DGII US Equity,DIGI INTERNATIONAL INC,283895008,0,4.0007,8.3257,17037000,31642000,-2736000
DMRC US Equity,DIGIMARC CORP,44239000,0,16.2082,8.8337,8337000,7253000,-1157000
9990824D US Equity,DIGITAL ALLY INC/NV, , , , , , , 
DGLY US Equity,DIGITAL ALLY INC/NV,13993217,10.1172,-41.5842,3.6299,-3798297,2981435,-315892
DLOC US Equity,DIGITAL LOCATIONS INC, , , , , , , 
1611364D US Equity,DIGITAL RIVER INC,1274285056,27.765,1.6197,3.1048,22439000,65423000,-22657000
APPS US Equity,DIGITAL TURBINE INC,13082000,41.8208,-64.3162,0.4005,-9651000,2542000, 
DVID US Equity,DIGITAL VIDEO SYSTEMS INC,33954000,40.1484,-29.2877,0.7631,-8140000,4581000,-751000
DGIV US Equity,DIGITCOM INTERACTIVE VIDEO, , , , , , , 
DIGI US Equity,DIGITILITI INC, , , , , , , 
DIL NZ Equity,DILIGENT CORP,11393148,0.7278, ,1.101, , , 
DIOD US Equity,DIODES INC,773729024,0.5595,8.8451,3.6327,98287000,26535000,-92269000
DCSR US Equity,DISC INC,10176000,21.8947,-51.9883,0.8475,-6148000,2385000,-141000
DITC US Equity,DITECH NETWORKS INC,36070000,0,-16.716,7.582,-9246000,7220000,-89000
DJSPU US Equity,DJSP ENTERPRISES INC,46668000,215.9917,104.57,1.2653,65338901, , 
2367468D US Equity,DOCUMENT CAPTURE TECHNOLOGIE,6946000,0,7.5939,4.4605,-919000,1212000,-48000
DOLNQ US Equity,DOLAN LLC,638462016,29.4025,2.5091,0.9197,30618000, ,-9313000
DTVI US Equity,DOT VN INC, , , , , , , 
DVAR US Equity,DOVARRI INC, , , , , , , 
DROR US Equity,DROR ORTHO-DESIGN INC, , , , , , , 
DSPG US Equity,DSP GROUP INC,204468000,0,-9.149,3.0108,-22232000,55461000,-2812000
DTSI US Equity,DTS INC,156496000,0,11.0438,13.2617,27818000,13677000,-3041000
DUOT US Equity,DUOS TECHNOLOGIES GROUP INC, , , , , , , 
1794545D US Equity,DYNAMICS RESEARCH CORP,333307008,38.0022,4.2896,1.0995,23269000, ,-1708000
DYSL US Equity,DYNASIL CORP OF AMERICA,41301416,26.2586,3.3205,2.4621,2246746, ,-1543262
DYTM US Equity,DYNATEM INC,1811797,0, ,2.2794, , , 
DVOXQ US Equity,DYNAVOX INC-CLASS A,179472000,20.1703,1.2067,2.774,13797000,9545000,-1958000
DYNE US Equity,DYNTEK INC,33439998,45.8882,-35.8989,1.3313,-2829000,0,-218000
DZSIQ US Equity,DZS INC,82098000,12.1806,-9.7539,2.268,-8337000,21689000,-3850000
EDIG US Equity,E DIGITAL CORP,3389836,0,14.3304,7.2175,489975,520235,-4392
EBYH US Equity,E-BUY HOME INC, , , , , , , 
EDTA US Equity,E-DATA CORPORATION, , , , , , , 
EMNC US Equity,E-MONEE.COM INC, , , , , , , 
ESTT US Equity,E-SMART TECHNOLOGIES INC, , , , , , , 
ESYG US Equity,E-SYNERGIES INC,19345100,42.1972, ,0.4202, , , 
EAGB US Equity,EAGLE BROADBAND INC,9680000,36.5083,-152.6494,0.0717,-18910000, , 
EGLA US Equity,EAGLE TELEPHONICS INC, , , , , , , 
EATR US Equity,EASTERN ASTERIA INC,338187,413.1371, ,0.2265, , , 
ESIC US Equity,EASYLINK SERVICES INTERNATIO,229164000,41.0854,12.0839,1.2978,27453454,13211236,-4577044
EBIXQ US Equity,EBIX INC,381007008,7.1469,20.7653,1.0771,65851000,17764000,-2292000
ECDI US Equity,EC DEVELOPMENT INC,11510451,14.8944, ,1.1783, , , 
ESSI US Equity,ECO SCIENCE SOLUTIONS INC, , , , , , , 
ECGS US Equity,ECO-GROWTH STRATEGIES INC, , , , , , , 
ECUI US Equity,ECUITY INC,1306810,371.133, ,0.0172, , , 
EGIL US Equity,EDGETECH INTERNATIONAL INC, , , , , , , 
EWVE US Equity,EDGEWAVE INC,17172000,35.29,-30.2477,0.4727,-5163000,5235000,-396000
EGIOQ US Equity,EDGIO INC,370932000,1.1528,-7.4915,6.0808,-36734000,21398000,-36393000
EFOT US Equity,EFOTOXPRESS INC, , , , , , , 
EGAN US Equity,EGAIN CORP,28460000,34.1356,16.9462,1.1483,5802000,5567000,-1007000
ELCO US Equity,ELCOM INTERNATIONAL INC,3054000,64.0144,-79.5003,0.5293,-2829000,423000,-129000.0005
ESYS US Equity,ELECSYS HOLDINGS LLC,18859000,23.7287,5.9578,3.4415,2003000,1452000,-261000
ETCIA US Equity,ELECTR TELE-COMMUNCTN,487542, , ,0.4207,28450,224442, 
ESIO US Equity,ELECTRO SCIENTIFIC INDS INC,439841984,0,5.3183,7.1391,24068000,42643000,-7380000
EOSC US Equity,ELECTRO-OPTICAL SYSTEMS CORP, , , , , , , 
ELST US Equity,ELECTRONIC SYSTEMS TECHNOLOG,2999998,0,-3.1666,39.7854,-148267,264196,-38099
ETSM US Equity,ELECTRONIC TRANSMISSION CORP, , , , , , , 
EFII US Equity,ELECTRONICS FOR IMAGING,720041984,0,3.3511,2.9377,21851000,113581000,-9856000
EVAI US Equity,ELVA INTERNATIONAL INC,733054,0,-14.9347,0.3653,-199288,0,-4891
EMQU US Equity,EM QUANTUM TECHNOLOGIES INC, , , , , , , 
EMAN US Equity,EMAGIN CORPORATION,36318000,0,26.474,4.5983,3050000,2554000,-1437000
EMBA US Equity,EMAMBA INTERNATIONAL CORP, , , , , , , 
2258717D US Equity,EMC CORP/MA,32430671872,10.5635,7.3596,0.9976,3247315968,2081112992,-804722992
EMKR US Equity,EMCORE CORP,170298000,10.3096,-19.6584,1.3623,-32527000,32853000,-7334000
ESHG US Equity,EMERGISOFT HOLDING INC, , , , , , , 
MSN US Equity,EMERSON RADIO CORP,85068000,0.1893,14.2627,3.4944,13730000,0,-165000
EMON US Equity,EMONECO INC, , , , , , , 
2231429D US Equity,EMTEC INC,86607000,22.2522,-5.2835,0.8084,-5477000, ,-2501000
ELX US Equity,EMULEX CORP,675382976,0,-11.473,4.0668,-39322000,175856000,-20177000
ENTS US Equity,ENABLETS INC,3471,34459.7266,-9808.5391,0,-3069780, ,0
EDXC US Equity,ENDEXX CORP,119300,191.1148, ,0.0267, , , 
ELLG US Equity,ENGLISH LANGUAGE LEARNING AN,2899000,3.7599,-7.138,2.1557,-303009, ,-21000.0003
ENHT US Equity,ENHERENT CORP,4575088,73.8784,-22.1934,0.2675,143896, ,-80642
EBWK US Equity,ENIGMA-BULWARK LTD, , , , , , , 
ENTG US Equity,ENTEGRIS INC,676310016,0,17.8299,5.1565,133694000,47948000,-28781000
ATMI US Equity,ENTEGRIS PROFESSIONAL SOLUTI,567142016,0,7.6693,7.3425,47534000,54064000,-19628000
ECNI US Equity,ENTERCONNECT INC, , , , , , , 
EINF US Equity,ENTERPRISE INFORMATICS INC,2514000,30.5489,36.3537,0.2766,1278000,1327000,-89000
ETER US Equity,ENTERRA CORP,85,0, ,0.0019, , , 
ETRS US Equity,ENTERTAINMENT RES INC, , , , , , , 
ENTN US Equity,ENTORIAN TECHNOLOGIES INC,40776000,0,-22.3706,2.8535,-10106000,6188000,-1095000
1553838D US Equity,ENTROPIC COMMUNICATIONS INC,302272000,0,34.3609,13.6813,53109000,55462000,-4384000
ENV US Equity,ENVESTNET INC,153312000,0.1096,4.5704,5.7093,10875000, ,-5048000
EXNT US Equity,ENXNET INC,124260,766.311,-237.6889,0.0407,-209952,0,0
EPAZ US Equity,EPAZZ INC, , , , , , , 
EPOC US Equity,EPOCRATES LLC,151391008,0,4.1172,2.0012,9674000,22281000,-9515000
EPXY US Equity,EPOXY INC, , , , , , , 
ERFB US Equity,ERF WIRELESS INC, , , , , , , 
ERMS US Equity,EROOM SYSTEM TECHNOLOGIES,3111497,0,-0.6283,35.7574,-65552,92945,-41352
ERT US Equity,ERT OPERATING CO,233136992,9.0076,6.0731,2.7289,18387000,6995000,-30723000
ESCH LN Equity,ESCHER GROUP HOLDINGS PLC,38465000,72.7077, ,0.2027, , , 
ESPN US Equity,ESPION INTERNATIONAL INC, , , , , , , 
TEVI US Equity,ESTATE VAULT INC/THE, , , , , , , 
ETLS US Equity,ETOTALSOURCE INC, , , , , , , 
2222213D US Equity,EV CHARGING USA INC, , , , , , , 
ESCC US Equity,EVANS & SUTHERLAND COMPUTER,28110000,18.8154,-7.476,1.3956,-1881000,2929000,-238000
EVTI US Equity,EVENTURE INTERACTIVE INC, , , , , , , 
EWRC US Equity,EWORLD COS INC, , , , , , , 
EXAR US Equity,EXAR CORP,285551008,0,-8.5751,6.4567,-29438000,43048000,-2653000
EXLS US Equity,EXLSERVICE HOLDINGS INC,373582016,1.8406,10.1722,2.2697,36368000, ,-17405000
EXBX US Equity,EXOBOX TECHNOLOGIES CORP,2633,15001.8994,-2197.374,0.0008,-2830155,108367, 
EXTR US Equity,EXTREME NETWORKS INC,256290000,0,0.6167,1.6399,2413000,48877000,-5083000
AXCG US Equity,EYES ON THE GO INC, , , , , , , 
EZEN US Equity,EZENIA! INC,2054000,0,-72.5026,0.4857,-3198000,1254000,-19000
FFIV US Equity,F5 INC,1568548992,0,16.4734,2.0512,350662000,138910000,-30445000
FPRN US Equity,FACE PRINT GLOBAL SOLUTIONS, , , , , , , 
FAKC US Equity,FACEKEY CORP, , , , , , , 
FCS US Equity,FAIRCHILD SEMICONDUCTOR INTE,1970000000,15.2335,9.3388,3.1064,201400000,146800000,-210100000
FALC US Equity,FALCONSTOR SOFTWARE INC,66063840,0,-25.3329,1.8456,-15923392,21209789,-2202640
FFZY US Equity,FANSFRENZY CORP, , , , , , , 
FMHS US Equity,FARMHOUSE INC, , , , , , , 
FSCXQ US Equity,FASTCOMM COMMUNICATIONS CORP,3047600,108.8397,-181.0094,0.4698,-10306544, ,-26436.0021
FCGN US Equity,FCG INC, , , , , , , 
FBCE US Equity,FIBERCORE INC, , , , , , , 
FCON US Equity,FINANCIALCONTENT INC, , , , , , , 
FNSR US Equity,FINISAR CORPORATION,957595008,4.6258,6.2098,4.0698,61825000,134619000,-71901000
FNJN US Equity,FINJAN HOLDINGS INC,17189212,14.2957,-181.875,0.2037,-8467809,124714,-1316256
AIFF US Equity,FIREFLY NEUROSCIENCE INC,4496591,0,0.5233,1.7752,14972, ,-13793
FPNDQ US Equity,FIREPOND INC,1818688,481.3316,-259.6643,0.1223,-3500257,1349883,-156161
FLMG US Equity,FLEET MANAGEMENT SOLUTIONS, , , , , , , 
FLEX US Equity,FLEX LTD,12543198208,17.6103,4.8506,1.2609,695994992, ,-458232992
FLXI US Equity,FLEXIINTERNATIONAL SOFTWARE,2939000,27.05,18.8691,0.7213,496000,1411000,-49000.0005
FLRP US Equity,FLO CORP, , , , , , , 
FNXC US Equity,FONIX CORP,4133000,18.7999,-109.0266,0.068,-2996000,1544000,0
FCGY US Equity,FORECASTAGILITY CORPORATION,1073567,159.2447,-112.5158,0.3157,-2121529,1240000, 
FRXX US Equity,FORECROSS CORPORATION,971747,60.6605,-40.7035,0.3105,-350501,661615,-9082
FORA US Equity,FORIAN INC, , , , , , , 
FRMC US Equity,FORMCAP CORP, , , , , , , 
CSCD US Equity,FORMFACTOR BEAVERTON INC,83370000,0,-8.4746,3.4019,-4888000,12248000,-3728000
FORM US Equity,FORMFACTOR INC,423948000,0,-12.865,9.866,-66177000,44337000,-13309000
FTNT US Equity,FORTINET INC,670987008,0,10.7189,2.0024,83082000,59999000,-3661000
FSL US Equity,FREESCALE SEMICONDUCTOR LTD,3596000000,183.3148,-12.5808,2.4745,155000000,809000000,-162000000
FRLI US Equity,FRELII INC,930977,280.8339,-288.9808,0.1887,-843199, ,0
FEIM US Equity,FREQUENCY ELECTRONICS INC,91357000,0.3514,8.3022,10.5005,5448000,4763000,-2114000
FDBL US Equity,FRIENDABLE INC, , , , , , , 
1862602D US Equity,FSI INTL INC,108941000,0,7.2984,4.9987,7344000,13464000,-3744000
FSON US Equity,FSONA SYSTEMS CORP,728730,262.9496,-109.7849,0.2316,-1292916,652160,-2939
FTNW US Equity,FTE NETWORKS INC,11922000,27.3109,26.8578,0.7331,-3488000,0,-118000
FLNA US Equity,FUELNATION INC,179171,440.9196, ,0.0214, , , 
FPLYQ US Equity,FULLPLAY MEDIA SYSTEMS INC,7506000,0,-66.1832,1.1315,-3456188, ,-43000
1806144D US Equity,FUSION NETWORKS HOLDINGS INC,29163218,13.7159,-97.5756,2.5052,-10621757,0,-1201000
FIO US Equity,FUSION-IO LLC,392486016,0, ,6.3592,20079000,33570000, 
FUUN US Equity,FUTURENET INC, , , , , , , 
GALB US Equity,GALTON BIOMETRICS INC,3000,73133.3359,-5417.8667,0.0009,9939, ,0
GMES US Equity,GAMMA ELECTRONIC SYSTEMS, , , , , , , 
GAMZ US Equity,GAMZIO MOBILE INC, , , , , , , 
IT US Equity,GARTNER INC,1304430976,16.099,10.1206,0.7594,197673000,0,-33203000
GTCH US Equity,GBT TECHNOLOGIES INC,5476616,41.824, ,0.2981, , , 
GOSY US Equity,GECKOSYSTEMS INTERNATIONAL, , , , , , , 
GOCH US Equity,GEEKS ON CALL HOLDINGS INC,1905987,63.0791, ,0.2815, , , 
GMSL US Equity,GEM SOLUTIONS INC,3191704,0.362, ,11.9885, , , 
GNMN US Equity,GENEMEN INC, , , , , , , 
GNRD US Equity,GENERAL DATACOMM INDUSTRIES,5443000,490.5567,-80.7086,0.054,-1591000,1734000,-12000.0001
GETK US Equity,GENIUS TECHNOLOGIES INC, , , , , , , 
GSPH US Equity,GEOSPATIAL CORP,10738721,18.7766,-125.5725,0.2648,-8583275, ,-740924
GETE US Equity,GEOTEL INC, , , , , , , 
GGBMQ US Equity,GIGABEAM CORP,9412212,20.5354,-109.3251,0.7982,-14285728, ,-147852
1556442D US Equity,GIGPEAK INC,47644000,3.778,-33.5167,2.111,-8884000,11700000,-2026000
GDSI US Equity,GLOBAL DIGITAL SOLUTIONS INC, , , , , , , 
GEPT US Equity,GLOBAL E-POINT INC,11345000,79.3565,-96.5043,0.3721,-8779000, ,-88000.0001
GLBN US Equity,GLOBAL INNOVATION CORP,27395044,45.885,-1.3665,1.2845,1162380, , 
GPRM US Equity,GLOBAL PARI-MUTUEL SERVICES,7919761,0, ,0.365, , , 
GPTX US Equity,GLOBAL PAYMENT TECH INC,5857000,7.5124,-54.8849,1.2757,-4006000, ,-66000.0001
GLPT US Equity,GLOBAL PROFIT TECHNOLOGIES I, , , , , , , 
GRDB US Equity,GLOBAL ROAMING DISTRIBUTION,266335,0,-225.5391,0.0936,-199009, ,0
GUHI US Equity,GLOBAL UNICORN HOLDINGS INC, , , , , , , 
ISDN US Equity,GLOBALNET SYSTEMS LTD, , , , , , , 
GSB US Equity,GLOBALSCAPE INC,22967000,0,6.1066,2.5335,1612000,3222000,-147000
GGSM US Equity,GOLD AND GEMSTONE MINING INC,0, , ,0, , , 
GMGI US Equity,GOLDEN MATRIX GROUP INC, , , , , , , 
ZWBC US Equity,GOLDKEY CORP, , , , , , , 
GMER US Equity,GOOD GAMING INC,573085,84.5498,13.4163,1.4497,-175024,0,0
LOGM US Equity,GOTO GROUP INC,216764928,0,4.6281,2.9339,12193389,19425011,-4061850
GPSNQ US Equity,GPS INDUSTRIES LLC,12006000,132.2089,-142.1495,0.2842,-12565000,1909000,-484000
GPMIJ US Equity,GRAY PUBLISHING & MEDIA, , , , , , , 
GRMS US Equity,GREEN ENERGY MANAGEMENT SERV,1817487,29.9853,-969.5513,0.0902,-15197956, ,-17001
GSTY US Equity,GREEN ST ENERGY INC,16628742,79.0164,-28.8091,0.0057, , , 
INKW US Equity,GREENE CONCEPTS INC, , , , , , , 
2292265D US Equity,GREENLEAF TECHNOLOGIES CORP, , , , , , , 
GSTN US Equity,GREYSTONE DIGITAL TECHNOLOGY,2000.0001,104250,-1712.4164,0,-2198000,89000,0
GRWC US Equity,GROW CAPITAL INC,2663214,61.7049,-51.1536,0.2069,-1361149,1319748,-38185
GSDT US Equity,GSDT FINTECH GROUP INC, , , , , , , 
GVP US Equity,GSE SYSTEMS INC,58071000,0,-1.5199,2.6852,-1172000, ,-564000
GSIT US Equity,GSI TECHNOLOGY INC,148459008,0,10.0577,6.9051,17317000,10570000,-3423000
GTSI US Equity,GTSI CORP,196082000,0,-0.3745,1.8088,-12787000, ,-204000
GHGH US Equity,GUANHUA CORP, , , , , , , 
GTMM US Equity,GUITAMMER CO/THE, , , , , , , 
SORT US Equity,GUNTHER INTERNATIONAL LTD, , , , , , , 
HDIH US Equity,H-D INTERNATIONAL HOLDING GR, , , , , , , 
HAUP US Equity,HAUPPAUGE DIGITAL INC,26866924,0,-19.6186,0.9996,-5664481,4258023,-56294
HYDN US Equity,HAYDEN HALL INC,1643000,0,-177.7413,0.0739,-4848000,2241000,-47000.0001
EMOR US Equity,HEALIXA INC, , , , , , , 
HGAT US Equity,HEALTHGATE DATA CORP,3298153,0,-20.702,0.7718,-1147317.0078,1916097,-27518
HTSF US Equity,HEARTSOFT INC,1392183,97.9594,-163.5655,0.1258,-2024000, , 
HLIX US Equity,HELIX TECHNOLOGIES INC,4260901,102.5301,-79.7442,0.3529,-3211505,0,-445196
HLPN US Equity,HELPEO INC, , , , , , , 
2460344D US Equity,HGST TECHNOLOGIES SANTA ANA,356304000,0,13.1251,10.0926,47425000,51562000,-10206000
HSTI US Equity,HIGH SIERRA TECHNOLOGIES INC,405,21970.3711,-10416.3789,0.0022,-19773, , 
HIPPQ US Equity,HIPCRICKET INC,75201872,0,-38.9549,1.7689,-18426992,0,-135351
HITT US Equity,HITTITE MICROWAVE CORP,473592000,0,19.9503,21.4281,128716000,36272000,-14408000
HMDO US Equity,HOME DIRECTOR INC, , , , , , , 
HTPI US Equity,HOME THEATER PRODUCTS INTERN,28035000,17.9383,16.2111,3.6787,5693000, , 
HPNN US Equity,HOP-ON INC, , , , , , , 
HPTO US Equity,HOPTO INC,9098200,0,-33.4373,2.5049,-1268900,2366700,-227200
HITD US Equity,HOUSTON INTERWEB DESIGN INC,31500,257.1429,-333.3541,0.018,-330800, ,-10000
KICK US Equity,HPN HOLDINGS INC,1912000,0,-66.9295,3.6375,-647000, ,-250000.0001
HUBV US Equity,HUBB VENTURES INC, , , , , , , 
HMNU US Equity,HUMAN UNITEC INTERNATIONAL, , , , , , , 
HMBL US Equity,HUMBL INC, , , , , , , 
HPTG US Equity,HYDROPHI TECHNOLOGIES GROUP,6885,0, ,11.475,-10327, , 
HYUR US Equity,HYPERSECUR CORPORATION, , , , , , , 
IMIT US Equity,I.M.T. INC, , , , , , , 
IOMG US Equity,I/OMAGIC CORPORATION,916749,0,-100.0648,1.4871,-1633960, ,-2140
IBIS US Equity,IBIS TECHNOLOGY CORP,7661628,0,-67.7808,8.9882,-6992290,3152119,-5586
IBIN US Equity,IBSG INTERNATIONAL INC,45395956,0,10.8389,3.6281,7044736.125, ,-432265
ICFI US Equity,ICF INTERNATIONAL INC,578195008,8.6476,5.7909,1.65,56664000, ,-9466000
ICOA US Equity,ICOA INC, , , , , , , 
IDSY US Equity,ID SYSTEMS INC, , , , , , , 
IDTK US Equity,ID TECHNOLOGIES CORP, , , , , , , 
IDPIQ US Equity,IDENTIPHI INC,7555000,29.7948,-143.6903,0.255,-2803000.0625,1011000,-40000.0003
INVE US Equity,IDENTIV INC,148232992,4.665,-5.9151,1.7324,-8522000,6025000,-1017000
IDIBQ US Equity,IDI GLOBAL INC,127204,1529.4542, ,0.0296, , , 
IEC US Equity,IEC ELECTRONICS CORP,85820000,40.91,9.5546,1.7229,10389000,0,-4879000
IEXA US Equity,IEXALT INC,3466300,40.4552,-134.8465,0.1529,-4364400, , 
IFSH US Equity,IFS INTERNATIONAL HOLDINGS,4344000,49.2173,-71.665,0.1603, ,1602000, 
IGTE US Equity,IGATE CORP,1829740032,44.9244,4.8098,2.7586,69802000, ,-18070000
IGNI US Equity,IGENII INC, , , , , , , 
IGOI US Equity,IGO INC,41921000,0,-11.2422,7.3368,-6564000,2311000,-252000
ANAD US Equity,II-VI OPTOELECTRONIC DEVICES,202276992,0,-14.1785,5.3041,-31771000,47650000,-5675000
IJJP US Equity,IJJ CORP, , , , , , , 
IKAN US Equity,IKANOS COMMUNICATIONS INC,81153000,0.589,-11.2853,3.1812,-10914000,55523000,-5164000
IMGX US Equity,IMAGE METRICS INC, , , , , , , 
IMTL US Equity,IMAGE PROTECT INC,469862,123.339,-16.2842,0.8975,-93700,368483,0
ISNS US Equity,IMAGE SENSING SYSTEMS INC, , , , , , , 
IMCX US Equity,IMAGEMATRIX CORP,1582000,0,-158.7705,0.5353,-5238000, ,-56000.0007
IMAG US Equity,IMAGEMAX INC,21666000,63.9989,-45.7714,0.4559,-133000,0,-736000.0156
IWSY US Equity,IMAGEWARE SYSTEMS INC,5400000,15.1481,-75.4892,0.1542,-3177000,2468000, 
MIPS US Equity,IMAGINATION TECHNOLOGIES LLC,120040000,0,10.649,14.4897,12379000,29718000,-1138000
IMGI US Equity,IMAGINON INC,327000,211.9266,-404.0222,0.0582,-3848000,999000,-76000.0002
IMJN US Equity,IMERJN INC, , , , , , , 
IMKI US Equity,IMMEDIATEK INC,4306824,0.4425,-10.6188,1.7467,-513861,978844,-271891
IMMR US Equity,IMMERSION CORPORATION,80942000,0,-4.4872,7.437,-2242000,8790000,-93000
IMTC US Equity,IMOGO MOBILE TECHNOLOGIES CO, , , , , , , 
1845545D US Equity,IMP INC,16587999,24.4152,-0.8113,0.9309,-664000,1631000,-203000
IMPV US Equity,IMPERVA INC,42465000,7.5898, ,0.8441,-11618000,16604000, 
IMDC US Equity,IN MEDIA CORP, , , , , , , 
ICNSQ US Equity,INCENTRA SOLUTIONS INC,129819000,0,2.5994,1.2451,5080000,11590000,-1653918
IPUB US Equity,INDIEPUB ENTERTAINMENT INC,6193000,43.2424,-124.6823,0.4645,-21716000,2263000,-128000
INIM US Equity,INDUSTRIAL IMAGING CORP, , , , , , , 
NFRX US Equity,INFERX CORP,783063,125.7786,-208.5885,0.1528,-1215571,11379,0
IRF US Equity,INFINEON TECHNOLOGIES AMERIC,1642518016,0,9.9349,3.6801,146999000,124807000,-170359000
INFN US Equity,INFINERA CORP,519587008,0,-12.4502,3.9204,-64563000,127128000,-28269000
TLAB US Equity,INFINERA OPTICAL HOLDING INC,2279300096,7.182,-8.2195,3.2648,-204700000,327500000,-70300000
INFG US Equity,INFINITE GRAPHICS INC,5268714,41.7796,-7.2843,0.9802,-820069, , 
IMCI US Equity,INFINITE GROUP INC,796583,167.7915,-90.1698,0.3196,-502306,0,-10018
ALSO US Equity,INFINITY AUGMENTED REALITY I, , , , , , , 
IFCC US Equity,INFOCAST CORP, , , , , , , 
INOW US Equity,INFONOW CORPORATION,5526000,0,-28.1085,1.7927,-1735000,776999.9922,-140000
1923955D US Equity,INFORMATICA LLC,1280066944,0.0134,9.2329,2.3703,154382000,127488000,-11144000
IACH US Equity,INFORMATION ARCHITECTS CORP,50,40000, ,0,-622894, ,0
IFXY US Equity,INFRAX SYSTEMS INC, , , , , , , 
IM US Equity,INGRAM MICRO INC-CL A,8667403264,5.0705,2.9672,1.6292,449837992, ,-121778000
INWK US Equity,INNERWORKINGS INC,376467840,14.1319,4.2376,1.4997,19642192, ,-6744618
MPEG US Equity,INNOVACOM INC, , , , , , , 
INVC US Equity,INNOVATIVE CARD TECHNOLOGIES,364107,1419.3171,213.3242,0.0466,-1462218,197958,0
IIDG US Equity,INNOVATIVE IMPACT DESIGN INC, , , , , , , 
INNU US Equity,INNUITY INC,2071999.125,43.4182, ,0.3209, , , 
IPHI US Equity,INPHI CORP,172671008,0,4.2097,13.5372,4526000,27482000,-7425000
INRD US Equity,INRAD OPTICS INC,12299175,24.9031,4.0585,5.6186,619765,0,-385005
NSIT US Equity,INSIGHT ENTERPRISES INC,1500571008,10.4873,6.0821,1.5944,142478000, ,-22224000
ITCC US Equity,INSPRO TECHNOLOGIES CORP,5837680,3.8957,6.1841,2.3824,-4319676,0,-144369
ISTC US Equity,INSTRUCTIVISION INC, , , , , , , 
1842389D US Equity,INTACTA TECHNOLOGIES INC, , , , , , , 
IBSS US Equity,INTEGRATED BUSINESS SYSTEMS,483733,1027.9384,-200.9557,0.0692,-1021733,428319,-23287
IGPK US Equity,INTEGRATED CANNABIS SOLUTION, , , , , , , 
2314485D US Equity,INTEGRATED DATA CORP,22485000,13.3422, ,22.3371, , , 
IFCR US Equity,INTEGRATED FREIGHT CORP,19055692,97.8914,-81.3456,0.3339,-5463171, ,-252449
IISX US Equity,INTEGRATED INFORMATION SYS,8402000,69.6977,-56.3669,0.3047,-5778000, , 
3638 TT Equity,INTEGRATED MEMORY LOGIC LTD,3647343104,0,13.8393,14.2363,594296000,256783000,-5478000
ISVG US Equity,INTEGRATED SERVICES GROUP IN, , , , , , , 
INTC US Equity,INTEL CORP,70551003136,10.1232,19.4633,2.2418,17224999936,7713000064,-9788999936
