Ticker,Name,Tot Assets LF,Debt/Assets LF,ROA LF,Curr Ratio LF,EBIT T12M,R&D Exp T12M,CAPEX T12M
DUOT US Equity,DUOS TECHNOLOGIES GROUP INC,6923705,28.3243,-96.766,1.56,-5593720,874812,-289842
DXC US Equity,DXC TECHNOLOGY CO,25670000640,44.1021,-13.9963,0.9631,-4376000128, ,-314000000
DYSL US Equity,DYNASIL CORP OF AMERICA,30827000,19.5673,-1.1867,1.6169,12000,626000,-893000
DT US Equity,DYNATRACE INC,2056160000,25.6823,4.1623,1.0213,62527000,98043000,-16363000
DYNE US Equity,DYNTEK INC,33439998,45.8882,-35.8989,1.3313,9731000,0,-218000
DZSIQ US Equity,DZS INC,256810000,28.1052,-7.3274,2.3575,-9141000,35869000,-2800000
EBYH US Equity,E-BUY HOME INC, , , , , , , 
EDTA US Equity,E-DATA CORPORATION, , , , , , , 
EMNC US Equity,E-MONEE.COM INC, , , , , , , 
ETWO US Equity,E2OPEN PARENT HOLDINGS INC, , , , , , , 
EATR US Equity,EASTERN ASTERIA INC,338187,413.1371, ,0.2265, , , 
EBIXQ US Equity,EBIX INC,1550550016,47.083,5.9907,1.7488,132315000,37948000,-109050000
ESSI US Equity,ECO SCIENCE SOLUTIONS INC, , , , , , , 
ECGS US Equity,ECO-GROWTH STRATEGIES INC, , , , , , , 
ECUI US Equity,ECUITY INC,1306810,371.133, ,0.0172, , , 
EGIL US Equity,EDGETECH INTERNATIONAL INC, , , , , , , 
EGIOQ US Equity,EDGIO INC,324046016,35.2839,-3.197,5.3429,-5965000,22074000,-32608000
EFOT US Equity,EFOTOXPRESS INC, , , , , , , 
EGAN US Equity,EGAIN CORP,92217000,2.9745,9.3583,1.5068,8664000,17145000,-523000
ESTC US Equity,ELASTIC NV,867561024,3.7917,-15.1242,1.563,-134782000,184076000,-3489000
ELCO US Equity,ELCOM INTERNATIONAL INC,3054000,64.0144,-79.5003,0.5293,-2829000,423000,-129000.0005
ETCIA US Equity,ELECTR TELE-COMMUNCTN,223156, ,3.8126,0.3151,29457,79618, 
EOSC US Equity,ELECTRO-OPTICAL SYSTEMS CORP, , , , , , , 
ELST US Equity,ELECTRONIC SYSTEMS TECHNOLOG,1755804,13.9946,-22.9937,19.9004,-452017,200131,0
EVAI US Equity,ELVA INTERNATIONAL INC,733054,0,-14.9347,0.3653,-199288,0,-4891
EMQU US Equity,EM QUANTUM TECHNOLOGIES INC, , , , , , , 
EMAN US Equity,EMAGIN CORPORATION,36662000,10.2777,-24.2532,2.3536,-4670000,5418000,-1178000
EMBA US Equity,EMAMBA INTERNATIONAL CORP, , , , , , , 
EMKR US Equity,EMCORE CORP,126241000,16.8052,-5.9372,3.1016,-7034000,20269000,-4516000
MSN US Equity,EMERSON RADIO CORP,35901000,1.5738,-11.8718,22.2662,-4560000,0,0
2231429D US Equity,EMTEC INC,60634000,46.0303,-16.989,0.7974,-89000, ,-668000
EDXC US Equity,ENDEXX CORP,119300,191.1148, ,0.0267, , , 
ENHT US Equity,ENHERENT CORP,4575088,73.8784,-22.1934,0.2675,143896, ,-80642
EBWK US Equity,ENIGMA-BULWARK LTD, , , , , , , 
ENTG US Equity,ENTEGRIS INC,2801627904,40.5374,10.088,4.6345,366302000,128851000,-105492000
EINF US Equity,ENTERPRISE INFORMATICS INC,2514000,30.5489,36.3537,0.2766,1278000,1327000,-89000
ETER US Equity,ENTERRA CORP,85,0, ,0.0019, , , 
ENV US Equity,ENVESTNET INC,2101261056,40.3364,-0.3477,2.1262,21096000,0,-12573000
EXNT US Equity,ENXNET INC,110435,1208.9474,-127.3587,0.0049,-101424,0,-56267
EPAM US Equity,EPAM SYSTEMS INC,2555425024,10.5689,13.7586,4.2239,352076000,0,-97324000
EPAZ US Equity,EPAZZ INC, , , , , , , 
EPXY US Equity,EPOXY INC, , , , , , , 
ERFB US Equity,ERF WIRELESS INC, , , , , , , 
2222213D US Equity,EV CHARGING USA INC, , , , , , , 
EVTI US Equity,EVENTURE INTERACTIVE INC, , , , , , , 
EVBG US Equity,EVERBRIDGE INC,930553024,50.0217,-11.6208,2.8318,-64136000,61735000,-12222000
MRAM US Equity,EVERSPIN TECHNOLOGIES INC,33217000,32.2335,-29.2722,2.9252,-9443000,11654000,-602000
EBZT US Equity,EVERYTHING BLOCKCHAIN INC, , , , , , , 
EVH US Equity,EVOLENT HEALTH INC - A,1391789056,25.6784,-33.3399,1.5008,-485272000, ,-32771000
EWLL US Equity,EWELLNESS HEALTHCARE CORP, , , , , , , 
EWRC US Equity,EWORLD COS INC, , , , , , , 
XELA US Equity,EXELA TECHNOLOGIES INC,1170424960,138.9403,-29.5962,0.7925,-257113992,0,-10816000
EXEO US Equity,EXEO ENTERTAINMENT INC,288207,11.7221, ,2.8281, , , 
EXLS US Equity,EXLSERVICE HOLDINGS INC,1219480960,27.505,6.6468,3.0561,95073000,0,-42444000
EXBX US Equity,EXOBOX TECHNOLOGIES CORP,2633,15001.8994,-2197.374,0.0008,-2830155,108367, 
2157768D US Equity,EXONE CO/THE,97766000,7.8985,-15.1898,2.7936,-11649000,9343000,-828000
EXTR US Equity,EXTREME NETWORKS INC,959494016,47.2072,-9.737,0.9336,-66755000,200014000,-13052000
AXCG US Equity,EYES ON THE GO INC,223865,312.4325,-4906.3735,0.0315,-1447320, ,0
EZEN US Equity,EZENIA! INC,2054000,0,-72.5026,0.4857,-3198000,1254000,-19000
FFIV US Equity,F5 INC,4677919744,16.5254,7.6211,1.3921,392267000,441324000,-59940000
FAKC US Equity,FACEKEY CORP, , , , , , , 
FALC US Equity,FALCONSTOR SOFTWARE INC,13487675,37.4049,9.5727,0.5659,2425007,2515267, 
FFZY US Equity,FANSFRENZY CORP, , , , , , , 
FFAI US Equity,FARADAY FUTURE INTELLIGENT E,230578272,0, ,14.8723, , , 
FMHS US Equity,FARMHOUSE INC, , , , , , , 
FSLY US Equity,FASTLY INC - CLASS A,631518016,5.0778,-13.4123,7.9721,-63899000,62175000,-26945000
FCGN US Equity,FCG INC, , , , , , , 
FBCE US Equity,FIBERCORE INC, , , , , , , 
AIFF US Equity,FIREFLY NEUROSCIENCE INC,3341887,15.6336,-2.3862,1.8222,-88005,0,-59675
FIT US Equity,FITBIT INC - A,1186845952,6.8611,-20.2142,1.3959,-383126000,342796000,-32673000
FIVN US Equity,FIVE9 INC,1013286976,64.8264,-4.6458,9.3217,-11938000,62239000,-26864000
FLEX US Equity,FLEX LTD,15000999936,29.7713,2.2165,1.4642,541388008,0,-375204000
FLXI US Equity,FLEXIINTERNATIONAL SOFTWARE,2939000,27.05,18.8691,0.7213,496000,1411000,-49000.0005
FLIR US Equity,FLIR SYSTEMS INC,3212912128,25.871,4.3373,2.5217,268935000,210879000,-49896000
FCGY US Equity,FORECASTAGILITY CORPORATION,1073567,159.2447,-112.5158,0.3157,-2121529,1240000, 
FRXX US Equity,FORECROSS CORPORATION,971747,60.6605,-40.7035,0.3105,-350501,661615,-9082
FORA US Equity,FORIAN INC, , , , , , , 
FRMC US Equity,FORMCAP CORP, , , , , , , 
FORM US Equity,FORMFACTOR INC,915606976,7.5734,9.1137,3.3476,86678000,86670000,-69016000
FTNT US Equity,FORTINET INC,3586200064,1.344,12.9,1.4491,477900000,403900000,-140800000
FRGT US Equity,FREIGHT TECHNOLOGIES INC,5569057,0, ,2.662,-627665,0,0
FRLI US Equity,FRELII INC,1681780,12.0436,-439.3022,0.2396,-4501418,0,0
FEIM US Equity,FREQUENCY ELECTRONICS INC,89619000,15.1184,-4.9117,4.5292,-5338000,8067000,-1148000
FDBL US Equity,FRIENDABLE INC,115165,349.2198,-18664.5391,0.0279,-1328646,603138,0
FUUN US Equity,FUTURENET INC, , , , , , , 
IT US Equity,GARTNER INC,6840602112,41.6057,3.1645,0.7398,448158008,0,-114170000
GTCH US Equity,GBT TECHNOLOGIES INC,1327933,1198.4583,-211.005,0.0781,-55978812,0,-8350
GOSY US Equity,GECKOSYSTEMS INTERNATIONAL, , , , , , , 
GOCH US Equity,GEEKS ON CALL HOLDINGS INC,1905987,63.0791, ,0.2815, , , 
GEN US Equity,GEN DIGITAL INC,6312999936,58.7993,28.906,1.0252,456000000,270000000,-16000000
GNRD US Equity,GENERAL DATACOMM INDUSTRIES,5443000,490.5567,-80.7086,0.054,-1591000,1734000,-12000.0001
GSPH US Equity,GEOSPATIAL CORP,116380,1727.1833,-527.2193,0.0334,-788219, , 
GIGAQ US Equity,GIGA-TRONICS INC,8691000,32.6315,-13.9418,1.9114,-1042000,1839000,-60000
GDSI US Equity,GLOBAL DIGITAL SOLUTIONS INC, , , , , , , 
GPTX US Equity,GLOBAL PAYMENT TECH INC,5857000,7.5124,-54.8849,1.2757,-4006000, ,-66000.0001
GLPT US Equity,GLOBAL PROFIT TECHNOLOGIES I, , , , , , , 
GOPG US Equity,GO-PAGE CORP, , , , , , , 
GGSM US Equity,GOLD AND GEMSTONE MINING INC,1020,13129.9023, ,0.0031, , , 
GMGI US Equity,GOLDEN MATRIX GROUP INC,6811829,0.0147, ,7.1122, , , 
ZWBC US Equity,GOLDKEY CORP, , , , , , , 
GMER US Equity,GOOD GAMING INC,25734,8384.7129,-1219.7997,0.0058,-501421,0,-5335
GPRO US Equity,GOPRO INC-CLASS A,633587008,34.7431,-2.3281,1.6036,3926000,135753000,-6598000
INKW US Equity,GREENE CONCEPTS INC, , , , , , , 
GSTN US Equity,GREYSTONE DIGITAL TECHNOLOGY,2000.0001,104250,-1712.4164,0,-2198000,89000,0
GRWC US Equity,GROW CAPITAL INC,1913258,48.9181,-81.9543,0.7418,-2869946,0,0
GRYP US Equity,GRYPHON DIGITAL MINING INC,58529620,27.91, ,2.3592, , , 
GSDT US Equity,GSDT FINTECH GROUP INC, , , , , , , 
GVP US Equity,GSE SYSTEMS INC,41617000,40.3465,-29.7148,1.1315,-10239000,710000,-8000
GSIT US Equity,GSI TECHNOLOGY INC,94040000,1.0602,-19.4776,9.3735,-19498000,25279000,-346000
GTAT US Equity,GT ADVANCED TECHNOLOGIES INC,1508009984,22.4209,-17.8165,1.3955,-224977000,95335000,-417993000
GHGH US Equity,GUANHUA CORP, , , , , , , 
GWRE US Equity,GUIDEWIRE SOFTWARE INC,2338957056,20.1226,-1.4278,7.2679,-30893000,206694000,-13659000
GTMM US Equity,GUITAMMER CO/THE,269595,632.3274, ,0.057, , , 
SORT US Equity,GUNTHER INTERNATIONAL LTD, , , , , , , 
HDIH US Equity,H-D INTERNATIONAL HOLDING GR, , , , , , , 
HLIT US Equity,HARMONIC INC,559422016,31.7967,-6.5919,1.4684,-22518000,83530000,-31531000
HAUP US Equity,HAUPPAUGE DIGITAL INC,14784100,0,-29.5074,0.7942,-4193720,2990723, 
HWKE US Equity,HAWKEYE SYSTEMS INC,1396694,25.0592,-183.1483,2.9101,-1812293, ,-4818
HYDN US Equity,HAYDEN HALL INC,1643000,0,-177.7413,0.0739,-4848000,2241000,-47000.0001
EMOR US Equity,HEALIXA INC, , , , , , , 
HCAT US Equity,HEALTH CATALYST INC,570662976,33.7975,-19.3716,4.8999,-70875000,51582000,-2812000
HLYK US Equity,HEALTHLYNKED CORP,5496093,45.5387,-154.3567,0.5191,-2892608, ,-13541
HTSF US Equity,HEARTSOFT INC,1392183,97.9594,-163.5655,0.1258,-2024000, , 
HLIX US Equity,HELIX TECHNOLOGIES INC,26423444,15.9113,-97.6953,0.7733,-46814224,0,-1043346
HLOC US Equity,HELO CORP,1627511,0, ,0.8453, , , 
HPE US Equity,HEWLETT PACKARD ENTERPRISE,54015000576,31.5227,-0.6086,0.8836,-329000000,1874000000,-2383000000
HSTI US Equity,HIGH SIERRA TECHNOLOGIES INC,176523,234.1372,-24.3352,0.092,-27030,0,0
HPNN US Equity,HOP-ON INC, , , , , , , 
HPTO US Equity,HOPTO INC,4709700,0,18.6828,3.1711,565800,1490800,0
HITD US Equity,HOUSTON INTERWEB DESIGN INC,31500,257.1429,-333.3541,0.018,-330800, ,-10000
KICK US Equity,HPN HOLDINGS INC,1912000,0,-66.9295,3.6375,-647000, ,-250000.0001
HUBV US Equity,HUBB VENTURES INC, , , , , , , 
HUBS US Equity,HUBSPOT INC,1875421056,41.9998,-4.765,3.6491,-51346000,192787000,-66907000
HMNU US Equity,HUMAN UNITEC INTERNATIONAL, , , , , , , 
HMBL US Equity,HUMBL INC, , , , , , , 
IWMG US Equity,I-WELLNESS MARKETING GROUP I,164634,291.404,-110.5618,0.0277,-58488,0,0
IBEX US Equity,IBEX LTD,195236000,54.2779,4.0518,0.8143,19513000,0,-4283000
IBIN US Equity,IBSG INTERNATIONAL INC,45395956,0,10.8389,3.6281,7044736.125, ,-432265
ICFI US Equity,ICF INTERNATIONAL INC,1607470976,32.9608,4.0634,1.3429,95649000,0,-19125000
ICOA US Equity,ICOA INC, , , , , , , 
INVE US Equity,IDENTIV INC,81568000,34.8029,-7.8807,1.2827,-4861000,9785000,-1015000
IEC US Equity,IEC ELECTRONICS CORP,122964000,23.3995,5.7768,1.7103,10135000,0,-6268000
IEXA US Equity,IEXALT INC,3466300,40.4552,-134.8465,0.1529,-4364400, , 
IFAN US Equity,IFAN FINANCIAL INC, , , , , , , 
IFSH US Equity,IFS INTERNATIONAL HOLDINGS,4344000,49.2173,-71.665,0.1603, ,1602000, 
IGOI US Equity,IGO INC,30710000,17.4471,12.1202,1.9155,-12143000,1173000,0
IJJP US Equity,IJJ CORP, , , , , , , 
IMGX US Equity,IMAGE METRICS INC, , , , , , , 
IMTL US Equity,IMAGE PROTECT INC,469862,123.339,-16.2842,0.8975,-93700,368483,0
ISNS US Equity,IMAGE SENSING SYSTEMS INC, , , , , , , 
IWSY US Equity,IMAGEWARE SYSTEMS INC,9386000,68.9964,-88.9761,0.4365,-9792000,6476000,-12000
IMGI US Equity,IMAGINON INC,327000,211.9266,-404.0222,0.0582,-3848000,999000,-76000.0002
IMJN US Equity,IMERJN INC, , , , , , , 
IMKI US Equity,IMMEDIATEK INC,2337309,4.197,-36.4894,0.2674,-984326,769694,-62757
IMMR US Equity,IMMERSION CORPORATION,87436000,3.892,-1.5857,7.9215,-2544000,5706000,-178000
PI US Equity,IMPINJ INC,200082000,36.6715,-24.0808,8.3833,-39506000,44821000,-3794000
IPUB US Equity,INDIEPUB ENTERTAINMENT INC,1944000,198.714,-80.9143,0.5203,-9321000,357000,-5000
INFN US Equity,INFINERA CORP,1571467008,40.0747,-17.116,1.8507,-209294000,269538000,-29019000
INFG US Equity,INFINITE GRAPHICS INC,5268714,41.7796,-7.2843,0.9802,-820069, , 
IMCI US Equity,INFINITE GROUP INC,1720848,154.9704,-3.4682,0.338,240523,0,-395371
INOW US Equity,INFONOW CORPORATION,5526000,0,-28.1085,1.7927,-1735000,776999.9922,-140000
IFXY US Equity,INFRAX SYSTEMS INC, , , , , , , 
MPEG US Equity,INNOVACOM INC, , , , , , , 
2318624D US Equity,INOVALON HOLDINGS INC - A,1925676032,50.1586,0.3042,1.9508,61661000,32407000,-70389000
IPHI US Equity,INPHI CORP,1070681024,51.426,-6.1668,1.9036,-23163000,248577000,-64806000
INRD US Equity,INRAD OPTICS INC,7755949,53.7836,-7.6282,2.8359,-416658,0,-177601
INSG US Equity,INSEEGO CORP,223739008,77.3003,-58.3241,1.547,-25241000,37973000,-7536000
NSIT US Equity,INSIGHT ENTERPRISES INC,3827310080,10.0363,4.1539,1.3882,255549000, ,-72852000
ITCC US Equity,INSPRO TECHNOLOGIES CORP,8565280,27.1284,-13.4801,1.047,-1065487,0,-216839
ISTC US Equity,INSTRUCTIVISION INC, , , , , , , 
IBSS US Equity,INTEGRATED BUSINESS SYSTEMS,483733,1027.9384,-200.9557,0.0692,-1021733,428319,-23287
IGPK US Equity,INTEGRATED CANNABIS SOLUTION, , , , , , , 
ISVG US Equity,INTEGRATED SERVICES GROUP IN, , , , , , , 
INTC US Equity,INTEL CORP,145261002752,25.1706,15.731,1.6636,24591000064,13284999936,-15057999872
IDN US Equity,INTELLICHECK INC,23905524,3.6432,-3.1892,6.4438,-647939,3818432,-440069
4971 TT Equity,INTELLIEPI INC,1519833984,2.2768,1.9709,3.6918,23300000,35720000,-83145000
IHSI US Equity,INTELLIGENT HIGHWAY SOLUTION,2430935,122.3001,-277.3742,0.1057, , , 
ITLI US Equity,INTELLIGENTIAS INC,7513515,43.9209,-61.1017,0.26,-10019079, ,-277968
INLX US Equity,INTELLINETICS INC, , , , , , , 
ITVI US Equity,INTERACT-TV INC, , , , , , , 
ICCO US Equity,INTERCARE DX INC, , , , , , , 
IDCC US Equity,INTERDIGITAL INC,1640493952,22.1594,3.6653,3.2512,77324000,80587000,-11322000
LINK US Equity,INTERLINK ELECTRONICS INC,9553000,0,5.3962,12.4471,989000,947000, 
ICRD US Equity,INTERNATIONAL CARD ESTABLISH,1349678,16.0898,-12.9787,0.2475,-320679,0,-44629
ISPD US Equity,INTERSPEED INC,12891000,0,-105.4448,1.3131,-20992000,12742000,-1657000
ITEC US Equity,INTERTECH SOLUTIONS INC, , , , , , , 
INTT US Equity,INTEST CORP,62789000,11.7027,0.3368,2.8697,-137000,5044000,-727000
IDIG US Equity,INTL DIGITAL HOLDING INC, , , , , , , 
INTZ US Equity,INTRUSION INC,4785000,34.7126,-39.6917,1.449,-2298000,3280000,-230000
INTU US Equity,INTUIT INC,9706999808,27.1351,24.7577,3.0906,2374999936,1383000000,-137000000
INVB US Equity,INVENTABIOTECH INC, , , , , , , 
INVT US Equity,INVENTERGY GLOBAL INC,43502008,1.2183,110.4904,0.0977,-3798746, ,0
IPGP US Equity,IPG PHOTONICS CORP,2794931968,1.5915,3.8287,10.0854,120892000,125601000,-87867000
IRNC US Equity,IRONCLAD ENCRYPTION CORP,216379,157.6396,-7590.4429,0.0344,-9918677,1540712,0
IRNTQ US Equity,IRONNET INC,173902304,0, ,5.8315,-256567,0,0
ISGN US Equity,ISIGN SOLUTIONS INC,130000,2296.1538,-592.8057,0.0254,-891000,545000,0
IZNN US Equity,IZON NETWORK INC,1573571,0.3495,-109.2016,0.5642,-1193177, ,-993015
JBL US Equity,JABIL INC,15269478400,20.7782,1.4399,1.0192,661017008,41491000,-1105522976
JAMF US Equity,JAMF HOLDING CORP,1055283968,0, ,1.4813,-12538000,50658000,-2862000
JCDS US Equity,JC DATA SOLUTIONS INC, , , , , , , 
FROG US Equity,JFROG LTD,653966976,0, ,6.2319,-6595000,37418000, 
JNPR US Equity,JUNIPER NETWORKS INC,8694700032,21.5453,4.5322,2.0235,433600000,955500000,-94000000
IDGR US Equity,JZZ TECHNOLOGIES INC, , , , , , , 
KBR US Equity,KBR INC,5308000256,28.5795,-0.6162,1.5401,100000000,0,-19000000
KTCC US Equity,KEY TRONIC CORP,317812000,31.9028,1.6446,2.5191,7085000,7976000,-8763000
KIWB US Equity,KIWIBOX.COM INC,249010,5761.0327,-1924.9772,0.0056,-1186950,0,-3584
KLAC US Equity,KLA CORP,9320095744,37.7598,13.9177,2.7188,1618342016,872322000,-176034000
KLDI US Equity,KLDISCOVERY INC,682353984,70.091,-12.6532,2.7243,1010000,6624000,-21645000
KLGG US Equity,KLEGG ELECTRONICS INC, , , , , , , 
KN US Equity,KNOWLES CORP,1667699968,14.6009,-0.1527,3.1514,22400000,93900000,-29000000
KOPN US Equity,KOPIN CORP,37659024,5.4638,-29.1288,2.5019,-9300437,9939407,-344966
KOSS US Equity,KOSS CORP,23283432,12.9747,-0.1228,3.9936,-36439,0,-525274
KBNT US Equity,KUBIENT INC,10647155,3.8141, ,3.3285, , , 
KULR US Equity,KULR TECHNOLOGY GROUP INC,3171398,94.3602,-132.6313,0.8848,-2189022,358040,-46087
LBWR US Equity,LABWIRE INC, , , , , , , 
LRCX US Equity,LAM RESEARCH CORP,15057007616,38.7038,19.0465,3.3095,3097410944,1320951968,-226789000
LTRX US Equity,LANTRONIX INC,68330000,11.042,-14.3932,2.1439,-8309000,9642000,-567000
LTCH US Equity,LATCH INC, , , , , , , 
LSCC US Equity,LATTICE SEMICONDUCTOR CORP,682430976,28.5251,7.1153,3.859,50525000,86133000,-13642000
LCRE US Equity,LECERE CORP, , , , , , , 
LDOS US Equity,LEIDOS HOLDINGS INC,12284999680,41.3105,5.6419,0.9414,960000000, ,-174000000
LVLV US Equity,LEVEL VISION ELECTRONICS LTD,4693000,24.8668,-76.7296,1.1796,-3099999.9688, ,-287000.0078
LTCP US Equity,LIFE'S TIME CAPSULE SERVICES,1742529,0,-28.0792,0.3194,-612073,0,-6510
360 AU Equity,LIFE360 INC-CDI, , , , , , , 
LGTT US Equity,LIGATT SECURITY INTERNATIONA, , , , , , , 
LPTH US Equity,LIGHTPATH TECHNOLOGIES INC-A,48700684,15.5195,4.9344,2.9456,3436095,1736163,-3403023
LGTS US Equity,LIGHTSPACE CORP,435223,272.8213,-165.5875,0.2585,-2129363,1011624,-29338
LME AU Equity,LIMEADE INC-CDI,78482344,7.062,-5.7279,1.7039,-3112062.75,21636246,-864701.6875
LGIN US Equity,LIONSGATE INS,2250682,0, ,4.942, , , 
LIQDQ US Equity,LIQUID HOLDINGS GROUP INC,15154852,0,-61.6812,3.7161,-31704233,3822565,-1198823
LSKA US Equity,LISKA BIOMETRY INC, , , , , , , 
LMSC US Equity,LIVE MICROSYSTEMS INC,12421000,5.4102,-12.1113,1.2544,-594000,3642000,-498000
LICH US Equity,LIVECHAIN INC, , , , , , , 
LPSN US Equity,LIVEPERSON INC,528324992,38.3764,-23.849,1.3821,-107303000,103632000,-46927000
LVOX US Equity,LIVEVOX HOLDINGS INC,254208608,0,0.2768,1.2354,-909221, ,0
LGTY US Equity,LOGILITY SUPPLY CHAIN SOLUTI,164002000,1.1793,3.967,2.9604,5924000,16243000,-345000
LGIQ US Equity,LOGIQ INC,25235780,1.996,-60.2696,1.7749,-11102654,6852869,0
LTEC US Equity,LOUD TECHNOLOGIES INC,105523000,92.2898,-23.3555,0.5806,2960000,11494000,-2009000
LITE US Equity,LUMENTUM HOLDINGS INC,3387399936,35.4697,4.9559,7.3848,243300000,199100000,-93600000
LVPA US Equity,LVPAI GROUP LTD, , , , , , , 
VNCI US Equity,LYYNKS INC, , , , , , , 
MTSI US Equity,MACOM TECHNOLOGY SOLUTIONS H,1146428032,63.5763,-4.0922,5.0713,3388000,141333000,-17573000
MCZAF US Equity,MAD CATZ INTERACTIVE INC,41788000,43.0913,-18.2865,0.7315,-12549000,2483000,-853000
MNDT US Equity,MANDIANT INC,2704521984,38.071,-7.8455,1.6861,-163779000,257298000,-29188000
MANH US Equity,MANHATTAN ASSOCIATES INC,416980992,8.1934,20.9357,1.5581,110933000,85497000,-5763000
MANT US Equity,MANTECH INTERNATIONAL CORP-A,2194447872,5.3112,6.0383,1.4866,155919000,0,-70025000
MAPT US Equity,MAPTELLIGENT INC, , , , , , , 
MKFG US Equity,MARKFORGED HOLDING CORP,216445728,0, ,8.865, , , 
9995577D US Equity,MARVELL TECHNOLOGY GROUP LTD,5170939904,0.0474,7.3751,4.4675,334114992,818809984,-39814000
MRVL US Equity,MARVELL TECHNOLOGY INC,10824771584,13.725,13.9988,1.4206,-371148008,1091748992,-107228000
MGLD US Equity,MARYGOLD COMPANIES INC/THE,27891228,6.8298,15.6972,4.2969,4723729,0,-109867
MHH US Equity,MASTECH DIGITAL INC,88244000,13.8094,11.1514,1.8108,13775000,0,-388000
MAXR US Equity,MAXAR TECHNOLOGIES INC,4565000192,57.5904,8.0774,0.8068,95000000, ,-375000000
MXIM US Equity,MAXIM INTEGRATED PRODUCTS,3653527040,27.217,18.6535,5.2809,731824016,446644000,-59146000
MMS US Equity,MAXIMUS INC,2024701952,10.5524,11.3785,1.6618,288278000,0,-40707000
MXL US Equity,MAXLINEAR INC,1007779008,38.5092,-9.5681,1.6561,-85410000,132956000,-13121000
MCFE US Equity,MCAFEE CORP - CLASS A,5552999936,85.7915, ,0.4461, , , 
MCCX US Equity,MCX TECHNOLOGIES CORP,1171130,0,-17.6421,2.9634,-603975,0,0
MDWK US Equity,MDWERKS INC, , , , , , , 
MDLA US Equity,MEDALLIA INC,1245675008,35.9509,-14.1918,2.9943,-129591000,115551000,-22588000
MDEA US Equity,MEDIA 100 INC,6444000,0,-54.2814,0.8193,-7543000,6726000,-487000
MDGC US Equity,MEDIAG3 INC, , , , , , , 
MEDT US Equity,MEDIATECHNICS CORP,4411097,42.9485, ,0.2916, , , 
MIHI US Equity,MEDICAL INNOVATION HOLDINGS,6461,7960.749,-7127.9526,0.0041,-918101,0,0
MDXL US Equity,MEDIXALL GROUP INC, , , , , , , 
MHRE US Equity,MESA HOME RESOURCES INC,96350000,54.7473,-8.9558,3.0576,-312000, ,-4965000
MPIN US Equity,MESSAGE PROCESSING INTL INC, , , , , , , 
MTPR US Equity,METAPOWER INTERNATIONAL INC, , , , , , , 
MGTI US Equity,MGT CAPITAL INVESTMENTS INC,4096000,4.7119,-344.6634,0.0827,-6487000,0,-4192000
MCRT US Equity,MICROART INC, , , , , , , 
MCHP US Equity,MICROCHIP TECHNOLOGY INC,16770899968,54.9625,3.5126,1.0744,736400000,836700000,-41800000
MU US Equity,MICRON TECHNOLOGY INC,53677998080,13.4692,5.2396,2.7076,3002999936,2600000000,-8223000064
MPAD US Equity,MICROPAC INDUSTRIES INC,31868000,0.4048,9.0725,11.5191,3303000,1640000,-433000
MSFT US Equity,MICROSOFT CORP,301001015296,27.6464,16.3792,2.5276,56148999168,19630000128,-16962999808
MSTR US Equity,MICROSTRATEGY INC-CL A,772905024,18.9907,0.2386,0.8964,-4387000,104593000,-1962000
MVIS US Equity,MICROVISION INC,8961000,35.5541,-125.0105,0.4972,-13331000,10439000,-168000
MIME US Equity,MIMECAST LTD,824803968,31.6946,2.1176,1.1851,19535000,87174000,-50538000
MINM US Equity,MINIM INC,22696072,3.0436,-20.3508,1.4183,-3716203,2778258, 
MITK US Equity,MITEK SYSTEMS INC,169154000,4.2246,5.1231,3.454,8868000,22859000,-803000
MITI US Equity,MITESCO INC,112119,721.0268,-6351.605,0.0388,-2293295, ,-7854
MKSI US Equity,MKS INSTRUMENTS INC,3750899968,27.1348,7.8025,4.5833,373200000,169400000,-79000000
MTBLY US Equity,MOATABLE INC,392448992,9.1242,3.5762,1.244,-111074000,27676000, 
MBST US Equity,MOBILE STAR CORP/THE, , , , , , , 
MODN US Equity,MODEL N INC,320289984,36.8307,-5.5785,3.1725,-6606000,34361000,-579000
MDB US Equity,MONGODB INC,1355860992,73.21,-24.2683,4.0649,-190814000,190888000,-12156000
MPWR US Equity,MONOLITHIC POWER SYSTEMS INC,1161293952,0.2664,14.8188,5.1753,149614000,122357000,-52835000
MSI US Equity,MOTOROLA SOLUTIONS INC,10360999936,56.925,7.5335,1.199,1419000000,686000000,-210000000
MVNT US Equity,MOVEMENT IND CORP, , , , , , , 
XDSL US Equity,MPHASE TECHNOLOGIES INC,8791862,13.1036,-342.4964,1.0727,-15177350,2110037,-553
MMTS US Equity,MULTI-MEDIA TUTORIAL SVCS,296911,935.7363, ,0.0275, , , 
MYGG US Equity,MYGO GAMES HOLDING CO, , , , , , , 
MZPS US Equity,MYZIPSOFT INC, , , , , , , 
NMGX US Equity,NANO MAGIC INC,4265688,37.6328,-40.2749,1.4491,-1076036,70110,-369361
NHIQ US Equity,NANTHEALTH INC,208979008,106.3423,-19.6855,1.3937,-24094000,17286000,-51477000
NWUC US Equity,NATIONWIDE UTILITIES CORP, , , , , , , 
NCNO US Equity,NCINO INC,520396000,0, ,4.8518,-38763000,51466000, 
VYX US Equity,NCR VOYIX CORP,9827999744,50.346,5.1097,1.7546,466000000,243000000,-61000000
NMGC US Equity,NEOMAGIC CORP,633000,0,-306.9224,0.8935,-2152000, ,-5000
